id,popularity,budget,revenue,original_title,cast,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit,profitability_ratio,revenue_rating,decades,director_split
26198,0.14819200000000002,6000000,3661757,The Keep,Scott Glenn|Alberta Watson|JÃ¼rgen Prochnow|Robert Prosky|Gabriel Byrne,96,Drama|Foreign|Horror,16,5.3,1983,13135871.9865488,8016728.53297487,0,0,millions,eighties,Michael Mann
21721,0.147092,0,4685097,Eddie and the Cruisers,Tom Berenger|Michael ParÃ©|Joe Pantoliano|Ellen Barkin|Matthew Laurance,95,Drama|Music,17,6.9,1983,0.0,10257139.0727606,4685097,99,millions,eighties,Martin Davidson
13105,0.14649700000000002,0,64783827,Mr. Mom,Michael Keaton|Teri Garr|Fred Koehler|Taliesin Jaffe|Courtney-Jane White,91,Comedy|Drama|Family,31,6.1,1983,0.0,141832009.711788,64783827,99,millions,eighties,Stan Dragoti
17381,0.136046,980385,0,BMX Bandits,Nicole Kidman|James Lugton|Angelo D'Angelo|David Argue|John Ley,88,Adventure|Crime|Drama,13,7.0,1983,2146368.64292211,0.0,0,0,under_million,eighties,Brian Trenchard-Smith
24808,0.194675,19000000,5656087,Something Wicked This Way Comes,Jason Robards|Jonathan Pryce|Diane Ladd|Royal Dano|Vidal Peterson,95,Fantasy|Mystery|Thriller,16,6.3,1983,41596927.9574047,12382939.1294638,0,0,millions,eighties,Jack Clayton
13567,0.38495799999999997,350000,0,Sleepaway Camp,Felissa Rose|Jonathan Tiersten|Karen Fields|Christopher Collet|Mike Kellin,85,Horror,42,6.3,1983,766259.19921535,0.0,0,0,under_million,eighties,Robert Hiltzik
57978,0.0753669999999999,0,0,Meantime,Phil Daniels|Tim Roth|Jeffrey Robert|Pam Ferris|Gary Oldman,102,TV Movie|Comedy|Drama,11,5.5,1983,0.0,0.0,0,0,under_million,eighties,Mike Leigh
40229,0.089401,425000,10604986,The House on Sorority Row,Kate McNeil|Eileen Davidson|Janis Ward|Robin Meloy|Harley Jane Kozak,91,Horror|Mystery|Thriller,11,5.5,1983,930457.5990472109,23217623.0858571,10179986,95,millions,eighties,Mark Rosman
47364,0.085136,0,0,Metalstorm: The Destruction of Jared-Syn,Jeffrey Byron|Michael Preston|Tim Thomerson|Kelly Preston|Richard Moll,84,Fantasy|Science Fiction,10,2.7,1983,0.0,0.0,0,0,under_million,eighties,Charles Band
26452,0.095316,0,10676194,Hercules,Lou Ferrigno|Sybil Danning|Brad Harris|Bobby Rhodes|Ingrid Anderson,98,Action|Fantasy,10,3.1,1983,0.0,23373519.6145935,10676194,99,millions,eighties,Luigi Cozzi
9967,0.072379,0,27900000,Uncommon Valor,Gene Hackman|Fred Ward|Robert Stack|Patrick Swayze|Harold Sylvester,105,Action|Adventure|Drama|Thriller,20,6.1,1983,0.0,61081804.737452194,27900000,99,millions,eighties,Ted Kotcheff
15251,0.029945,0,0,Eddie Murphy: Delirious,Eddie Murphy|James Argiro,69,Comedy,65,7.3,1983,0.0,0.0,0,0,under_million,eighties,Bruce Gowers
26978,0.015727,15000000,16500000,Spacehunter: Adventures in the Forbidden Zone,Peter Strauss|Molly Ringwald|Michael Ironside|Ernie Hudson|Deborah Pratt,90,Adventure|Science Fiction,17,5.1,1983,32839679.966372102,36123647.9630093,1500000,9,millions,eighties,Lamont Johnson
807,4.76535899999999,33000000,327311859,Se7en,Brad Pitt|Morgan Freeman|Gwyneth Paltrow|John C. McGinley|Kevin Spacey,127,Crime|Mystery|Thriller,3535,7.9,1995,47221906.614529796,468372425.440186,294311859,89,millions,nineties,David Fincher
862,4.282462000000001,30000000,361958736,Toy Story,Tom Hanks|Tim Allen|Don Rickles|Jim Varney|Wallace Shawn,81,Animation|Comedy|Family,3141,7.5,1995,42929006.013208896,517950958.475917,331958736,91,millions,nineties,John Lasseter
629,3.440238,6000000,23341568,The Usual Suspects,Stephen Baldwin|Gabriel Byrne|Chazz Palminteri|Kevin Pollak|Pete Postlethwaite,106,Drama|Crime|Thriller,1942,8.0,1995,8585801.20264179,33401010.4343242,17341568,74,millions,nineties,Bryan Singer
197,2.5333229999999998,72000000,210000000,Braveheart,Mel Gibson|Catherine McCormack|Sophie Marceau|Patrick McGoohan|Angus Macfadyen,177,Action|Drama|History|War,2205,7.5,1995,103029614.431701,300503042.092462,138000000,65,millions,nineties,Mel Gibson
710,2.440099,58000000,352194034,GoldenEye,Pierce Brosnan|Sean Bean|Izabella Scorupco|Famke Janssen|Joe Don Baker,130,Adventure|Action|Thriller,741,6.4,1995,82996078.29220401,503977993.446744,294194034,83,millions,nineties,Martin Campbell
8844,2.245837,65000000,262797249,Jumanji,Robin Williams|Jonathan Hyde|Kirsten Dunst|Bradley Pierce|Bonnie Hunt,104,Adventure|Fantasy|Family,1105,6.6,1995,93012846.36195269,376054156.085859,197797249,75,millions,nineties,Joe Johnston
1572,2.230236,90000000,366101666,Die Hard: With a Vengeance,Bruce Willis|Jeremy Irons|Samuel L. Jackson|Graham Greene|Colleen Camp,128,Action|Thriller,1358,6.7,1995,128787018.039626,523879354.03866,276101666,75,millions,nineties,John McTiernan
9348,2.216699,35000000,113000000,Species,Natasha Henstridge|Ben Kingsley|Michael Madsen|Alfred Molina|Forest Whitaker,108,Science Fiction|Horror|Action,225,5.2,1995,50083840.3487438,161699255.983087,78000000,69,millions,nineties,Roger Donaldson
63,2.206907,29500000,168840000,Twelve Monkeys,Bruce Willis|Madeleine Stowe|Brad Pitt|Christopher Plummer|David Morse,129,Science Fiction|Thriller|Mystery,1439,7.2,1995,42213522.579655394,241604445.84234,139340000,82,millions,nineties,Terry Gilliam
568,2.191608,52000000,355237933,Apollo 13,Tom Hanks|Bill Paxton|Kevin Bacon|Gary Sinise|Ed Harris,140,Drama,1002,7.1,1995,74410277.08956221,508333712.06256396,303237933,85,millions,nineties,Ron Howard
9737,1.964673,19000000,141407024,Bad Boys,Will Smith|Martin Lawrence|TÃ©a Leoni|TchÃ©ky Karyo|Joe Pantoliano,118,Adventure|Drama|Action|Comedy|Thriller,1134,6.4,1995,27188370.4750323,202348766.120199,122407024,86,millions,nineties,Michael Bay
10530,1.9132740000000001,55000000,346079773,Pocahontas,Irene Bedard|Mel Gibson|David Ogden Stiers|John Kassir|Russell Means,81,Adventure|Animation|Drama|Family,795,6.6,1995,78703177.6908831,495228688.538899,291079773,84,millions,nineties,Mike Gabriel
10530,1.9132740000000001,55000000,346079773,Pocahontas,Irene Bedard|Mel Gibson|David Ogden Stiers|John Kassir|Russell Means,81,Adventure|Animation|Drama|Family,795,6.6,1995,78703177.6908831,495228688.538899,291079773,84,millions,nineties,Eric Goldberg
949,1.8475830000000002,60000000,187436818,Heat,Al Pacino|Robert De Niro|Val Kilmer|Jon Voight|Tom Sizemore,171,Action|Crime|Drama|Thriller,1104,7.5,1995,85858012.02641791,268215876.233958,127436818,67,millions,nineties,Michael Mann
76,1.706784,2500000,5535405,Before Sunrise,Ethan Hawke|Julie Delpy|Andrea Eckert|Hanno PÃ¶schl|Karl Bruckschwaiger,105,Drama|Romance,554,7.6,1995,3577417.16776741,7920981.15101823,3035405,54,millions,nineties,Richard Linklater
9482,1.6490770000000001,90000000,113493481,Judge Dredd,Sylvester Stallone|Diane Lane|Armand Assante|Rob Schneider|JÃ¼rgen Prochnow,96,Science Fiction,339,5.2,1995,128787018.039626,162405410.94363302,23493481,20,millions,nineties,Danny Cannon
414,1.59374,100000000,336529144,Batman Forever,Val Kilmer|Tommy Lee Jones|Jim Carrey|Nicole Kidman|Chris O'Donnell,121,Science Fiction|Fantasy|Action|Crime,868,5.2,1995,143096686.71069598,481562054.87986904,236529144,70,millions,nineties,Joel Schumacher
524,1.5526659999999999,52000000,116112375,Casino,Robert De Niro|Sharon Stone|Joe Pesci|James Woods|Don Rickles,178,Drama|Crime,699,7.6,1995,74410277.08956221,166152961.486099,64112375,55,millions,nineties,Martin Scorsese
9603,1.441055,12000000,0,Clueless,Alicia Silverstone|Stacey Dash|Brittany Murphy|Paul Rudd|Donald Faison,97,Drama|Comedy|Romance,443,6.9,1995,17171602.4052835,0.0,0,0,under_million,nineties,Amy Heckerling
9598,1.3571309999999999,30000000,254134910,Babe,Christine Cavanaugh|Miriam Margolyes|Danny Mann|Hugo Weaving|Miriam Flynn,89,Fantasy|Drama|Comedy|Family,387,5.9,1995,42929006.013208896,363658635.98521,224134910,88,millions,nineties,Chris Noonan
8839,1.27600499999999,50000000,287928194,Casper,Christina Ricci|Bill Pullman|Cathy Moriarty|Eric Idle|Joe Nipote,100,Fantasy|Comedy|Family,561,5.9,1995,71548343.3553482,412015705.71994597,237928194,82,millions,nineties,Brad Silberling
33689,1.255616,0,0,It Takes Two,Kirstie Alley|Steve Guttenberg|Ashley Olsen|Mary-Kate Olsen|Jane Sibbett,101,Comedy|Family|Romance,72,6.1,1995,0.0,0.0,0,0,under_million,nineties,Andy Tennant
5,1.23489,4000000,4300000,Four Rooms,Tim Roth|Antonio Banderas|Jennifer Beals|Madonna|Marisa Tomei,98,Comedy,293,6.4,1995,5723867.46842786,6153157.52855995,300000,6,millions,nineties,Allison Anders
5,1.23489,4000000,4300000,Four Rooms,Tim Roth|Antonio Banderas|Jennifer Beals|Madonna|Marisa Tomei,98,Comedy,293,6.4,1995,5723867.46842786,6153157.52855995,300000,6,millions,nineties,Alexandre Rockwell
5,1.23489,4000000,4300000,Four Rooms,Tim Roth|Antonio Banderas|Jennifer Beals|Madonna|Marisa Tomei,98,Comedy,293,6.4,1995,5723867.46842786,6153157.52855995,300000,6,millions,nineties,Robert Rodriguez
5,1.23489,4000000,4300000,Four Rooms,Tim Roth|Antonio Banderas|Jennifer Beals|Madonna|Marisa Tomei,98,Comedy,293,6.4,1995,5723867.46842786,6153157.52855995,300000,6,millions,nineties,Quentin Tarantino
9804,1.232098,175000000,264218220,Waterworld,Kevin Costner|Chaim Girafi|Rick Aviles|R. D. Call|Zitto Kazann,135,Adventure|Action,557,5.8,1995,250419201.74371898,378087518.505979,89218220,33,millions,nineties,Kevin Reynolds
15789,1.210502,0,35348597,A Goofy Movie,Bill Farmer|Jason Marsden|Rob Paulsen|Jim Cummings|Kellie Martin,78,Romance|Animation|Family|Comedy|Adventure,218,6.6,1995,0.0,50582671.1057166,35348597,99,millions,nineties,Kevin Lima
15789,1.210502,0,35348597,A Goofy Movie,Bill Farmer|Jason Marsden|Rob Paulsen|Jim Cummings|Kellie Martin,78,Romance|Animation|Family|Comedy|Adventure,218,6.6,1995,0.0,50582671.1057166,35348597,99,millions,nineties,Paul Brizzi
9273,1.173211,30000000,212385533,Ace Ventura: When Nature Calls,Jim Carrey|Ian McNeice|Simon Callow|Maynard Eziashi|Bob Gunton,90,Comedy,583,6.0,1995,42929006.013208896,303916660.775853,182385533,85,millions,nineties,Steve Oedekerk
688,1.173191,24000000,182016617,The Bridges of Madison County,Meryl Streep|Clint Eastwood|Annie Corley|Victor Slezak|Jim Haynie,135,Drama|Romance,189,6.9,1995,34343204.8105671,260459748.18989798,158016617,86,millions,nineties,Clint Eastwood
451,1.162695,3600000,49800000,Leaving Las Vegas,Nicolas Cage|Elisabeth Shue|Julian Sands|Richard Lewis|Steven Weber,112,Drama|Romance,184,6.9,1995,5151480.72158507,71262149.9819269,46200000,92,millions,nineties,Mike Figgis
1642,1.1366100000000001,22000000,1106279658,The Net,Sandra Bullock|Jeremy Northam|Dennis Miller|Wendy Gazelle|Ken Howard,114,Crime|Drama|Mystery|Thriller|Action,201,5.6,1995,31481271.0763532,1583049536.3524199,1084279658,98,billions,nineties,Irwin Winkler
532,1.1151520000000001,0,0,A Close Shave,Peter Sallis|Anne Reid,30,Family|Animation|Comedy,115,7.4,1995,0.0,0.0,0,0,under_million,nineties,Nick Park
9886,1.085209,26000000,19075720,Johnny Mnemonic,Keanu Reeves|Dina Meyer|Takeshi Kitano|Ice-T|Dolph Lundgren,97,Adventure|Action|Drama|Science Fiction|Thriller,182,5.3,1995,37205138.544781104,27296723.286209602,0,0,millions,nineties,Robert Longo
8068,1.077787,7000000,25405445,Desperado,Antonio Banderas|Salma Hayek|Joaquim de Almeida|Cheech Marin|Steve Buscemi,104,Thriller|Action|Crime,536,6.7,1995,10016768.0697487,36354350.03910829,18405445,72,millions,nineties,Robert Rodriguez
2064,1.068338,17000000,182057016,While You Were Sleeping,Sandra Bullock|Bill Pullman|Peter Gallagher|Peter Boyle|Jack Warden,103,Comedy|Drama|Romance,169,6.2,1995,24326436.7408184,260517557.820362,165057016,90,millions,nineties,Jon Turteltaub
6950,1.041497,0,189859560,Outbreak,Dustin Hoffman|Rene Russo|Morgan Freeman|Kevin Spacey|Cuba Gooding Jr.,127,Action|Drama|Science Fiction|Thriller,249,6.1,1995,0.0,271682739.763507,189859560,99,millions,nineties,Wolfgang Petersen
577,1.016022,20000000,21284514,To Die For,Nicole Kidman|Matt Dillon|Joaquin Phoenix|Casey Affleck|Illeana Douglas,106,Fantasy|Drama|Comedy|Thriller,76,6.4,1995,28619337.3421393,30457434.3164743,1284514,6,millions,nineties,Gus Van Sant
3512,0.986266,60000000,104324083,Under Siege 2: Dark Territory,Steven Seagal|Eric Bogosian|Everett McGill|Katherine Heigl|Morris Chestnut,100,Action|Thriller,95,5.6,1995,85858012.02641791,149284306.214317,44324083,42,millions,nineties,Geoff Murphy
1408,0.981049,98000000,18517322,Cutthroat Island,Geena Davis|Matthew Modine|Frank Langella|Maury Chaykin|Patrick Malahide,119,Action|Adventure,54,6.1,1995,140234752.976482,26497674.2495508,0,0,millions,nineties,Renny Harlin
9312,0.958991,18000000,122195920,Mortal Kombat,Christopher Lambert|Robin Shou|Linden Ashby|Cary-Hiroyuki Tagawa|Bridgette Wilson,101,Action|Fantasy,229,5.4,1995,25757403.607925303,174858312.815653,104195920,85,millions,nineties,Paul W.S. Anderson
4584,0.947883,16500000,135000000,Sense and Sensibility,Kate Winslet|Emma Thompson|Hugh Grant|Tom Wilkinson|Alan Rickman,136,Drama|Romance,185,7.1,1995,23610953.307264898,193180527.05944,118500000,87,millions,nineties,Ang Lee
11017,0.938457,10000000,26488734,Billy Madison,Adam Sandler|Darren McGavin|Bridgette Wilson|Bradley Whitford|Josh Mostel,89,Comedy,237,6.2,1995,14309668.671069598,37904500.7056097,16488734,62,millions,nineties,Tamra Davis
9070,0.9320729999999999,15000000,66000000,Mighty Morphin Power Rangers: The Movie,Jason David Frank|Karan Ashley|Johnny Yong Bosch|Steve Cardenas|Amy Jo Johnson,92,Action|Adventure|Science Fiction|Family|Fantasy,78,5.3,1995,21464503.006604396,94443813.22905971,51000000,77,millions,nineties,Bryan Spicer
8012,0.9017799999999999,30250000,115101622,Get Shorty,John Travolta|Gene Hackman|Rene Russo|Danny DeVito|Dennis Farina,105,Comedy|Thriller|Crime,139,6.1,1995,43286747.72998571,164706607.43227,84851622,73,millions,nineties,Barry Sonnenfeld
9691,0.888985,50000000,30303072,Assassins,Sylvester Stallone|Antonio Banderas|Julianne Moore|Anatoli Davydov|Muse Watson,132,Action|Adventure|Crime|Thriller,204,5.8,1995,71548343.3553482,43362692.0035568,0,0,millions,nineties,Richard Donner
12106,0.8759950000000001,32000000,18552460,The Quick and the Dead,Sharon Stone|Gene Hackman|Russell Crowe|Leonardo DiCaprio|Tobin Bell,107,Action|Adventure|Drama|Thriller|Western,221,6.2,1995,45790939.747422904,26547955.5633272,0,0,millions,nineties,Sam Raimi
397,0.829551,0,0,French Kiss,Meg Ryan|Kevin Kline|Timothy Hutton|Jean Reno|Adam Brooks,111,Comedy|Romance,95,6.1,1995,0.0,0.0,0,0,under_million,nineties,Lawrence Kasdan
19004,0.826263,0,0,The Land Before Time III: The Time of the Great Giving,Scott McAfee|Candace Hutson|Heather Hogan|Jeff Bennett|Rob Paulsen,71,Animation|Adventure|Family,41,6.0,1995,0.0,0.0,0,0,under_million,nineties,Roy Allen Smith
12110,0.823148,0,0,Dracula: Dead and Loving It,Leslie Nielsen|Mel Brooks|Amy Yasbeck|Peter MacNicol|Lysette Anthony,88,Comedy|Horror,87,5.6,1995,0.0,0.0,0,0,under_million,nineties,Mel Brooks
1710,0.808542,0,0,Copycat,Sigourney Weaver|Holly Hunter|Will Patton|William McNamara|Harry Connick Jr.,124,Drama|Thriller,75,6.3,1995,0.0,0.0,0,0,under_million,nineties,Jon Amiel
9067,0.8075899999999989,25000000,6600000,Tank Girl,Lori Petty|Ice-T|Naomi Watts|Malcolm McDowell|Iggy Pop,98,Action|Fantasy|Comedy|Science Fiction,64,5.5,1995,35774171.6776741,9444381.32290597,0,0,millions,nineties,Rachel Talalay
10634,0.805549,3500000,28215918,Friday,Ice Cube|Chris Tucker|Nia Long|Tommy 'Tiny' Lister|John Witherspoon,91,Comedy|Drama,294,7.0,1995,5008384.03487438,40376043.783007,24715918,87,millions,nineties,F. Gary Gray
687,0.804711,11000000,39363635,Dead Man Walking,Susan Sarandon|Sean Penn|Robert Prosky|Raymond J. Barry|R. Lee Ermey,122,Drama,144,7.1,1995,15740635.5381766,56328057.453892104,28363635,72,millions,nineties,Tim Robbins
8963,0.7886989999999989,53000000,157387195,Crimson Tide,Denzel Washington|Gene Hackman|Matt Craven|George Dzundza|Viggo Mortensen,116,Action|Thriller|Drama,295,6.8,1995,75841243.9566692,225215861.351903,104387195,66,millions,nineties,Tony Scott
10802,0.77385,45000000,20350754,Showgirls,Elizabeth Berkley|Gina Gershon|Gina Ravera|Kyle MacLachlan|Glenn Plummer,128,Drama,101,5.3,1995,64393509.0198134,29121254.6946445,0,0,millions,nineties,Paul Verhoeven
11448,0.773291,15000000,6700000,Mighty Aphrodite,Woody Allen|Mira Sorvino|Helena Bonham Carter|F. Murray Abraham|Donald Symington,95,Comedy|Romance,61,6.5,1995,21464503.006604396,9587478.00961667,0,0,millions,nineties,Woody Allen
922,0.764355,9000000,0,Dead Man,Johnny Depp|Gary Farmer|Crispin Glover|Lance Henriksen|Michael Wincott,121,Drama|Fantasy|Western,225,7.0,1995,12878701.8039626,0.0,0,0,under_million,nineties,Jim Jarmusch
9560,0.760076,20000000,50012507,A Walk in the Clouds,Keanu Reeves|Aitana SÃ¡nchez-GijÃ³n|Anthony Quinn|AngÃ©lica AragÃ³n|Evangelina Elizondo,103,Drama|Romance,86,6.5,1995,28619337.3421393,71566240.4579552,30012507,60,millions,nineties,Alfonso ArÃ¡u
11862,0.758379,0,76578911,Father of the Bride Part II,Steve Martin|Diane Keaton|Martin Short|Kimberly Williams-Paisley|George Newbern,106,Comedy,82,5.7,1995,0.0,109581884.36013299,76578911,99,millions,nineties,Charles Shyer
21032,0.7434850000000001,0,0,Balto,Kevin Bacon|Bob Hoskins|Bridget Fonda|Jim Cummings|Phil Collins,78,Family|Animation|Adventure,200,6.9,1995,0.0,0.0,0,0,under_million,nineties,Simon Wells
9271,0.726743,30000000,24048000,Virtuosity,Denzel Washington|Russell Crowe|Kelly Lynch|William Forsythe|Stephen Spinella,106,Action|Crime|Science Fiction|Thriller,79,5.4,1995,42929006.013208896,34411891.2201883,0,0,millions,nineties,Brett Leonard
11980,0.705828,8,16,The Prophecy,Christopher Walken|Elias Koteas|Virginia Madsen|Eric Stoltz|Adam Goldberg,98,Fantasy|Horror|Thriller,54,5.5,1995,11.4477349368557,22.8954698737114,8,49,under_million,nineties,Gregory Widen
10474,0.694185,0,0,The Basketball Diaries,Leonardo DiCaprio|Lorraine Bracco|James Madio|Mark Wahlberg|Bruno Kirby,102,Drama|Crime,246,6.9,1995,0.0,0.0,0,0,under_million,nineties,Scott Kalvert
11929,0.684804,0,0,Dolores Claiborne,Kathy Bates|Jennifer Jason Leigh|Judy Parfitt|Christopher Plummer|John C. Reilly,132,Mystery|Drama|Thriller|Crime,78,7.0,1995,0.0,0.0,0,0,under_million,nineties,Taylor Hackford
11517,0.673425,60000000,35431113,Money Train,Wesley Snipes|Woody Harrelson|Jennifer Lopez|Robert Blake|Chris Cooper,103,Action|Comedy|Crime,113,5.2,1995,85858012.02641791,50700748.76772279,0,0,millions,nineties,Joseph Ruben
12665,0.67066,0,0,Powder,Mary Steenburgen|Sean Patrick Flanery|Lance Henriksen|Jeff Goldblum|Brandon Smith,111,Drama|Fantasy|Science Fiction|Thriller,64,6.0,1995,0.0,0.0,0,0,under_million,nineties,Victor Salva
11780,0.640868999999999,28000000,31596911,Rob Roy,Liam Neeson|Jessica Lange|John Hurt|Tim Roth|Eric Stoltz,139,Adventure,72,6.2,1995,40067072.278995,45214132.7439276,3596911,11,millions,nineties,Michael Caton-Jones
9090,0.634081999999999,0,47774193,"To Wong Foo, Thanks for Everything! Julie Newmar",Patrick Swayze|Wesley Snipes|John Leguizamo|Stockard Channing|Jason London,105,Comedy,50,6.3,1995,0.0,68363287.2857735,47774193,99,millions,nineties,Beeban Kidron
10428,0.623009,20000000,7563728,Hackers,Jonny Lee Miller|Angelina Jolie|Jesse Bradford|Matthew Lillard|Renoly Santiago,107,Action|Crime|Thriller|Drama,238,6.4,1995,28619337.3421393,10823444.1598092,0,0,millions,nineties,Iain Softley
15602,0.6050810000000001,0,0,Grumpier Old Men,Walter Matthau|Jack Lemmon|Ann-Margret|Sophia Loren|Daryl Hannah,101,Romance|Comedy,45,6.7,1995,0.0,0.0,0,0,under_million,nineties,Howard Deutch
10858,0.6043310000000001,44000000,13681765,Nixon,Anthony Hopkins|Joan Allen|Powers Boothe|Ed Harris|Bob Hoskins,192,History|Drama,30,6.3,1995,62962542.1527065,19578152.398543697,0,0,millions,nineties,Oliver Stone
11008,0.60312,0,0,Major Payne,Damon Wayans|Orlando Brown|Michael Ironside|Joseph Blaire|Peyton Chesson-Fohl,95,Comedy|Family,76,5.8,1995,0.0,0.0,0,0,under_million,nineties,Nick Castle
6520,0.602056,55000000,127600435,First Knight,Sean Connery|Richard Gere|Julia Ormond|Ben Cross|Liam Cunningham,134,Action|Adventure|Drama|Romance,172,5.8,1995,78703177.6908831,182591994.713436,72600435,56,millions,nineties,Jerry Zucker
9382,0.592518999999999,21000000,23450000,Boys on the Side,Whoopi Goldberg|Mary-Louise Parker|Drew Barrymore|Matthew McConaughey|James Remar,115,Comedy|Drama,25,5.8,1995,30050304.209246196,33556173.0336583,2450000,10,millions,nineties,Herbert Ross
10987,0.578548,5000000,15116634,Halloween: The Curse of Michael Myers,Donald Pleasence|Paul Rudd|Marianne Hagan|Mitchell Ryan|Kim Darby,88,Horror|Thriller,80,5.1,1995,7154834.33553483,21631402.3961826,10116634,66,millions,nineties,Joe Chappelle
11859,0.5771430000000001,50000000,11534477,Fair Game,William Baldwin|Cindy Crawford|Steven Berkoff|Christopher McDonald|Miguel Sandoval,91,Action|Thriller|Romance,26,4.1,1995,71548343.3553482,16505454.4164073,0,0,millions,nineties,Andrew Sipes
152426,0.572794999999999,0,0,The Langoliers,Patricia Wettig|Dean Stockwell|David Morse|Mark Lindsay Chapman|Frankie Faison,180,Drama|Horror|Science Fiction|Mystery|Thriller,63,5.9,1995,0.0,0.0,0,0,under_million,nineties,Tom Holland
11443,0.570524,10000000,0,Dead Presidents,Larenz Tate|Keith David|Chris Tucker|Freddy RodrÃ­guez|Rose Jackson,119,Action|Crime|Drama|History,30,6.4,1995,14309668.671069598,0.0,0,0,under_million,nineties,Albert Hughes
11443,0.570524,10000000,0,Dead Presidents,Larenz Tate|Keith David|Chris Tucker|Freddy RodrÃ­guez|Rose Jackson,119,Action|Crime|Drama|History,30,6.4,1995,14309668.671069598,0.0,0,0,under_million,nineties,Allen Hughes
2293,0.552091,6000000,2,Mallrats,Jason Lee|Jeremy London|Shannen Doherty|Claire Forlani|Ben Affleck,94,Romance|Comedy,201,6.8,1995,8585801.20264179,2.86193373421393,0,0,under_million,nineties,Kevin Smith
15322,0.55207,0,0,I.D.,Reece Dinsdale|Richard Graham|Perry Fenwick|Philip Glenister|Warren Clarke,107,Crime|Drama,13,6.8,1995,0.0,0.0,0,0,under_million,nineties,Philip Davis
9087,0.5516310000000001,62000000,107879496,The American President,Michael Douglas|Annette Bening|Michael J. Fox|Martin Sheen|Anna Deavere Smith,106,Comedy|Drama|Romance,104,6.6,1995,88719945.7606318,154371984.416198,45879496,42,millions,nineties,Rob Reiner
19101,0.54766,17000000,0,A Little Princess,Liesel Matthews|Eleanor Bron|Liam Cunningham|Rusty Schwimmer|Vanessa Lee Chester,97,Drama|Family|Fantasy,99,7.1,1995,24326436.7408184,0.0,0,0,under_million,nineties,Alfonso CuarÃ³n
1775,0.538475,11000000,178104,Canadian Bacon,John Candy|Alan Alda|Rhea Perlman|Kevin Pollak|Rip Torn,91,Action|Comedy,16,5.2,1995,15740635.5381766,254860.92289921897,0,0,under_million,nineties,Michael Moore
11860,0.537898,58000000,0,Sabrina,Harrison Ford|Julia Ormond|Greg Kinnear|Angie Dickinson|Nancy Marchand,127,Comedy|Romance,72,6.5,1995,82996078.29220401,0.0,0,0,under_million,nineties,Sydney Pollack
281,0.5264850000000001,42000000,7959291,Strange Days,Ralph Fiennes|Angela Bassett|Tom Sizemore|Juliette Lewis|Vincent D'Onofrio,145,Crime|Drama|Science Fiction|Thriller,150,6.5,1995,60100608.4184925,11389481.706662599,0,0,millions,nineties,Kathryn Bigelow
9071,0.525474,500000,1148752,Living in Oblivion,Steve Buscemi|Catherine Keener|Dermot Mulroney|James Le Gros|Peter Dinklage,89,Drama|Comedy,23,6.9,1995,715483.433553482,1643826.05052286,648752,56,millions,nineties,Tom DiCillo
9061,0.514668,0,0,Just Cause,Sean Connery|Laurence Fishburne|Blair Underwood|Kate Capshaw|Ruby Dee,102,Action|Drama|Mystery|Thriller,69,6.1,1995,0.0,0.0,0,0,under_million,nineties,Arne Glimcher
21183,0.513548,0,0,Fluke,Samuel L. Jackson|Matthew Modine|Nancy Travis|Eric Stoltz|Max Pomeranc,96,Fantasy|Drama|Family,24,6.6,1995,0.0,0.0,0,0,under_million,nineties,Carlo Carlei
2086,0.508901,8169363,8175346,Nick of Time,Johnny Depp|Courtney Chase|Charles S. Dutton|Christopher Walken|Roma Maffia,90,Crime|Drama|Thriller,91,6.0,1995,11690087.778369501,11698649.2531354,5983,0,millions,nineties,John Badham
11472,0.502955,0,69660733,Nine Months,Hugh Grant|Julianne Moore|Tom Arnold|Joan Cusack|Jeff Goldblum,103,Comedy,82,5.4,1995,0.0,99682200.86138481,69660733,99,millions,nineties,Chris Columbus
10149,0.489975,7000000,8349430,Smoke,Harvey Keitel|William Hurt|Giancarlo Esposito|JosÃ© ZÃºÃ±iga|Stephen Gevedon,112,Comedy|Drama,41,6.8,1995,10016768.0697487,11947757.6892289,1349430,16,millions,nineties,Wayne Wang
10149,0.489975,7000000,8349430,Smoke,Harvey Keitel|William Hurt|Giancarlo Esposito|JosÃ© ZÃºÃ±iga|Stephen Gevedon,112,Comedy|Drama,41,6.8,1995,10016768.0697487,11947757.6892289,1349430,16,millions,nineties,Paul Auster
11381,0.485393,0,32648673,Tommy Boy,Chris Farley|David Spade|Brian Dennehy|Bo Derek|Julie Warner,97,Comedy,175,6.8,1995,0.0,46719169.318009704,32648673,99,millions,nineties,Peter Segal
16420,0.47519300000000003,0,0,Othello,Laurence Fishburne|IrÃ¨ne Jacob|Kenneth Branagh|Nathaniel Parker|Indra OvÃ©,123,Drama,16,5.6,1995,0.0,0.0,0,0,under_million,nineties,Oliver Parker
36834,0.47311400000000003,0,339889,Total Eclipse,Leonardo DiCaprio|David Thewlis|Romane Bohringer|Dominique Blanc|Nita Klein,111,Drama|Romance,62,6.3,1995,0.0,486369.897494119,339889,99,under_million,nineties,Agnieszka Holland
26258,0.469383,0,0,Bushwhacked,Daniel Stern|Jon Polito|Brad Sullivan|Ann Dowd|Anthony Heald,90,Adventure|Action|Comedy|Crime|Family,15,5.1,1995,0.0,0.0,0,0,under_million,nineties,Greg Beeman
